 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 13.410                  6.758                  0.710              
   950.000                  9.278                  6.553                  0.889              
   900.000                  6.241                  4.829                  0.743              
   850.000                  2.828                  3.699                  0.690              
   800.000                 -0.570                  2.664                  0.615              
   750.000                 -3.568                  1.620                  0.531              
   700.000                 -6.881                  0.938                  0.426              
   650.000                -10.560                  0.520                  0.349              
   600.000                -14.790                  0.291                  0.306              
   550.000                -19.759                  0.185                  0.301              
   500.000                -25.582                  0.149                  0.340              
   450.000                -32.273                  0.143                  0.450              
   400.000                -39.757                  0.106                  0.655              
   350.000                -48.057                  0.069                  0.934              
   300.000                -57.420                  0.021                  1.031              
   250.000                -68.059                  0.009                  1.006              
   200.000                -67.756                  0.001                  0.210              
   150.000                -70.579                  0.001                  0.119              
   100.000                -71.806                  0.001                  0.091              
    80.000                -71.316                  0.001                  0.071              
    60.000                -67.734                  0.001                  0.038              
    40.000                -62.667                  0.001                  0.016              
    30.000                -60.229                  0.001                  0.009              
    25.000                -59.205                  0.001                  0.005              
