  N levels =   24          CBMF=    13.706     SST=   16.17 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    13.410       6.757616     0.048    0.00       1.283
    950.0     9.278       6.552904     0.051    0.00       1.393
    900.0     6.241       4.829234     0.053    0.00       1.331
    850.0     2.828       3.698900     0.056    0.00       1.271
    800.0    -0.570       2.664094     0.057    0.00       1.348
    750.0    -3.568       1.619887     0.059    0.00       1.432
    700.0    -6.881       0.938062     0.060    0.00       1.474
    650.0   -10.560       0.519629     0.061    0.00       1.401
    600.0   -14.790       0.290931     0.063    0.00       1.255
    550.0   -19.759       0.184650     0.066    0.00       1.087
    500.0   -25.582       0.148754     0.069    0.00       0.961
    450.0   -32.273       0.142507     0.073    0.00       0.969
    400.0   -39.757       0.106057     0.077    0.00       0.972
    350.0   -48.057       0.069307     0.085    0.00       0.824
    300.0   -57.420       0.020739     0.096    0.00       0.691
    250.0   -68.059       0.008575     0.117    0.00       0.379
    200.0   -67.756       0.001000     0.153    0.00       0.088
    150.0   -70.579       0.001000     0.202    0.00      -0.051
    100.0   -71.806       0.001000     0.405    0.00      -0.027
     80.0   -71.316       0.001000     0.755    0.00      -0.037
     60.0   -67.734       0.001000     2.042    0.00      -0.108
     40.0   -62.667       0.001000     5.238    0.00      -0.210
     30.0   -60.229       0.001000     8.440    0.00      -0.258
     25.0   -59.205       0.001000    10.124    0.00      -0.279
