  N levels =   24          CBMF=    21.056     SST=    6.84 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.412       3.103364     0.048    0.00       1.011
    950.0    -0.685       2.945204     0.051    0.00       1.425
    900.0    -4.431       2.110096     0.053    0.00       1.441
    850.0    -7.965       1.407924     0.056    0.00       1.518
    800.0   -11.594       0.885662     0.057    0.00       1.625
    750.0   -15.368       0.478135     0.059    0.00       1.594
    700.0   -19.344       0.246403     0.060    0.00       1.479
    650.0   -23.782       0.134907     0.061    0.00       1.314
    600.0   -28.678       0.070509     0.063    0.00       1.121
    550.0   -34.046       0.027152     0.066    0.00       0.821
    500.0   -40.072       0.020109     0.069    0.00       0.681
    450.0   -46.746       0.017486     0.073    0.00       0.659
    400.0   -54.072       0.014974     0.077    0.00       0.522
    350.0   -62.180       0.014356     0.085    0.00       0.446
    300.0   -70.801       0.004806     0.096    0.00       0.178
    250.0   -74.700       0.003182     0.117    0.00       0.061
    200.0   -73.052       0.001000     0.153    0.00       0.026
    150.0   -73.574       0.001000     0.202    0.00       0.001
    100.0   -71.789       0.001000     0.405    0.00      -0.004
     80.0   -68.405       0.001000     0.755    0.00      -0.016
     60.0   -60.761       0.001000     2.042    0.00      -0.041
     40.0   -50.564       0.001000     5.238    0.00      -0.075
     30.0   -42.377       0.001000     8.440    0.00      -0.103
     25.0   -26.107       0.001000    10.124    0.00      -0.157
