 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.059                  3.007                  0.630              
   950.000                 -1.039                  2.847                  0.800              
   900.000                 -4.815                  2.028                  0.734              
   850.000                 -8.361                  1.354                  0.648              
   800.000                -12.013                  0.860                  0.535              
   750.000                -15.817                  0.476                  0.393              
   700.000                -19.852                  0.224                  0.280              
   650.000                -24.244                  0.110                  0.213              
   600.000                -29.118                  0.062                  0.179              
   550.000                -34.519                  0.025                  0.150              
   500.000                -40.557                  0.019                  0.188              
   450.000                -47.224                  0.016                  0.314              
   400.000                -54.543                  0.014                  0.542              
   350.000                -62.635                  0.014                  0.932              
   300.000                -71.229                  0.005                  1.004              
   250.000                -74.934                  0.003                  1.000              
   200.000                -73.553                  0.001                  0.193              
   150.000                -74.109                  0.001                  0.157              
   100.000                -72.246                  0.001                  0.085              
    80.000                -68.775                  0.001                  0.045              
    60.000                -61.026                  0.001                  0.013              
    40.000                -50.740                  0.001                  0.003              
    30.000                -42.476                  0.001                  0.001              
    25.000                -26.082                  0.001                  0.000              
