  N levels =   24          CBMF=    21.470     SST=    6.53 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.059       3.006829     0.048    0.00       0.897
    950.0    -1.039       2.847477     0.051    0.00       1.397
    900.0    -4.815       2.027571     0.053    0.00       1.426
    850.0    -8.361       1.353686     0.056    0.00       1.508
    800.0   -12.013       0.860369     0.057    0.00       1.611
    750.0   -15.817       0.476418     0.059    0.00       1.583
    700.0   -19.852       0.223615     0.060    0.00       1.474
    650.0   -24.244       0.109511     0.061    0.00       1.321
    600.0   -29.118       0.061719     0.063    0.00       1.132
    550.0   -34.519       0.025269     0.066    0.00       0.755
    500.0   -40.557       0.019327     0.069    0.00       0.590
    450.0   -47.224       0.016426     0.073    0.00       0.539
    400.0   -54.543       0.014040     0.077    0.00       0.404
    350.0   -62.635       0.013546     0.085    0.00       0.384
    300.0   -71.229       0.004507     0.096    0.00       0.093
    250.0   -74.934       0.003068     0.117    0.00       0.037
    200.0   -73.553       0.001000     0.153    0.00       0.011
    150.0   -74.109       0.001000     0.202    0.00       0.003
    100.0   -72.246       0.001000     0.405    0.00      -0.002
     80.0   -68.775       0.001000     0.755    0.00      -0.011
     60.0   -61.026       0.001000     2.042    0.00      -0.030
     40.0   -50.740       0.001000     5.238    0.00      -0.056
     30.0   -42.476       0.001000     8.440    0.00      -0.076
     25.0   -26.082       0.001000    10.124    0.00      -0.118
