  N levels =   24          CBMF=    19.387     SST=    8.51 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.499       3.610797     0.048    0.00       1.006
    950.0     1.415       3.433416     0.051    0.00       1.348
    900.0    -2.303       2.609124     0.053    0.00       1.388
    850.0    -5.767       1.794111     0.056    0.00       1.484
    800.0    -9.332       1.170254     0.057    0.00       1.613
    750.0   -13.056       0.669056     0.059    0.00       1.594
    700.0   -16.976       0.335380     0.060    0.00       1.454
    650.0   -21.306       0.162338     0.061    0.00       1.285
    600.0   -26.164       0.082811     0.063    0.00       1.074
    550.0   -31.623       0.049314     0.066    0.00       0.844
    500.0   -37.686       0.034687     0.069    0.00       0.716
    450.0   -44.300       0.025359     0.073    0.00       0.704
    400.0   -51.535       0.016597     0.077    0.00       0.556
    350.0   -59.603       0.012801     0.085    0.00       0.460
    300.0   -68.539       0.006840     0.096    0.00       0.197
    250.0   -74.071       0.003510     0.117    0.00       0.040
    200.0   -72.622       0.001000     0.153    0.00       0.015
    150.0   -73.628       0.001000     0.202    0.00       0.001
    100.0   -72.764       0.001000     0.405    0.00      -0.001
     80.0   -70.230       0.001000     0.755    0.00      -0.010
     60.0   -63.824       0.001000     2.042    0.00      -0.031
     40.0   -55.238       0.001000     5.238    0.00      -0.060
     30.0   -48.835       0.001000     8.440    0.00      -0.081
     25.0   -37.529       0.001000    10.124    0.00      -0.119
