 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.094                  3.810                  0.689              
   950.000                  2.003                  3.629                  0.864              
   900.000                 -1.754                  2.779                  0.746              
   850.000                 -5.290                  1.969                  0.686              
   800.000                 -8.770                  1.213                  0.587              
   750.000                -12.250                  0.649                  0.464              
   700.000                -16.135                  0.320                  0.364              
   650.000                -20.363                  0.209                  0.292              
   600.000                -25.193                  0.117                  0.243              
   550.000                -30.469                  0.056                  0.227              
   500.000                -36.386                  0.043                  0.268              
   450.000                -43.104                  0.070                  0.407              
   400.000                -50.560                  0.074                  0.583              
   350.000                -58.774                  0.019                  0.703              
   300.000                -67.646                  0.008                  0.926              
   250.000                -73.595                  0.004                  1.027              
   200.000                -70.873                  0.001                  0.192              
   150.000                -71.313                  0.001                  0.116              
   100.000                -69.917                  0.001                  0.062              
    80.000                -66.773                  0.001                  0.037              
    60.000                -59.388                  0.001                  0.012              
    40.000                -49.529                  0.001                  0.003              
    30.000                -41.727                  0.001                  0.001              
    25.000                -26.267                  0.001                  0.000              
