 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  8.813                  4.693                  0.679              
   950.000                  4.714                  4.525                  0.853              
   900.000                  1.302                  3.348                  0.732              
   850.000                 -2.260                  2.526                  0.681              
   800.000                 -5.617                  1.692                  0.577              
   750.000                 -9.100                  1.012                  0.438              
   700.000                -12.773                  0.563                  0.325              
   650.000                -16.944                  0.316                  0.250              
   600.000                -21.701                  0.182                  0.212              
   550.000                -27.120                  0.111                  0.209              
   500.000                -33.173                  0.071                  0.257              
   450.000                -39.775                  0.041                  0.405              
   400.000                -47.036                  0.024                  0.648              
   350.000                -55.222                  0.018                  0.768              
   300.000                -64.390                  0.012                  0.990              
   250.000                -72.577                  0.004                  1.001              
   200.000                -70.159                  0.001                  0.146              
   150.000                -71.493                  0.001                  0.116              
   100.000                -71.742                  0.001                  0.086              
    80.000                -70.267                  0.001                  0.059              
    60.000                -65.282                  0.001                  0.024              
    40.000                -58.581                  0.001                  0.008              
    30.000                -54.288                  0.001                  0.004              
    25.000                -48.285                  0.001                  0.001              
