  N levels =   24          CBMF=    21.618     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.965       2.982731     0.048    0.00       0.804
    950.0    -1.134       2.822964     0.051    0.00       1.396
    900.0    -4.919       2.007295     0.053    0.00       1.425
    850.0    -8.473       1.341258     0.056    0.00       1.507
    800.0   -12.130       0.851329     0.057    0.00       1.604
    750.0   -15.929       0.466094     0.059    0.00       1.581
    700.0   -19.963       0.219427     0.060    0.00       1.478
    650.0   -24.368       0.108105     0.061    0.00       1.333
    600.0   -29.243       0.058793     0.063    0.00       1.134
    550.0   -34.644       0.024658     0.066    0.00       0.684
    500.0   -40.686       0.019064     0.069    0.00       0.518
    450.0   -47.353       0.016122     0.073    0.00       0.445
    400.0   -54.671       0.013785     0.077    0.00       0.331
    350.0   -62.759       0.013317     0.085    0.00       0.328
    300.0   -71.337       0.004434     0.096    0.00       0.037
    250.0   -74.974       0.003049     0.117    0.00       0.016
    200.0   -73.604       0.001000     0.153    0.00       0.004
    150.0   -74.158       0.001000     0.202    0.00       0.002
    100.0   -72.288       0.001000     0.405    0.00       0.000
     80.0   -68.812       0.001000     0.755    0.00      -0.004
     60.0   -61.060       0.001000     2.042    0.00      -0.012
     40.0   -50.767       0.001000     5.238    0.00      -0.024
     30.0   -42.494       0.001000     8.440    0.00      -0.033
     25.0   -26.078       0.001000    10.124    0.00      -0.054
