  N levels =   24          CBMF=    21.509     SST=    6.50 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.022       2.998489     0.048    0.00       1.113
    950.0    -1.075       2.838960     0.051    0.00       1.490
    900.0    -4.854       2.021250     0.053    0.00       1.528
    850.0    -8.404       1.350614     0.056    0.00       1.546
    800.0   -12.063       0.856575     0.057    0.00       1.616
    750.0   -15.863       0.458909     0.059    0.00       1.596
    700.0   -19.868       0.212561     0.060    0.00       1.509
    650.0   -24.266       0.113435     0.061    0.00       1.386
    600.0   -29.167       0.063245     0.063    0.00       1.222
    550.0   -34.573       0.025346     0.066    0.00       0.913
    500.0   -40.612       0.019624     0.069    0.00       0.799
    450.0   -47.279       0.016681     0.073    0.00       0.790
    400.0   -54.596       0.014246     0.077    0.00       0.698
    350.0   -62.684       0.013458     0.085    0.00       0.648
    300.0   -71.272       0.004492     0.096    0.00       0.343
    250.0   -74.955       0.003058     0.117    0.00       0.236
    200.0   -73.577       0.001000     0.153    0.00       0.133
    150.0   -74.131       0.001000     0.202    0.00       0.041
    100.0   -72.265       0.001000     0.405    0.00      -0.005
     80.0   -68.791       0.001000     0.755    0.00      -0.006
     60.0   -61.040       0.001000     2.042    0.00      -0.017
     40.0   -50.751       0.001000     5.238    0.00      -0.032
     30.0   -42.483       0.001000     8.440    0.00      -0.043
     25.0   -26.081       0.001000    10.124    0.00      -0.068
