  N levels =   24          CBMF=    21.572     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.968       2.983339     0.048    0.00       0.923
    950.0    -1.129       2.823622     0.051    0.00       1.438
    900.0    -4.915       2.001238     0.053    0.00       1.454
    850.0    -8.473       1.336801     0.056    0.00       1.516
    800.0   -12.129       0.841728     0.057    0.00       1.607
    750.0   -15.900       0.464633     0.059    0.00       1.589
    700.0   -19.937       0.248202     0.060    0.00       1.493
    650.0   -24.411       0.122868     0.061    0.00       1.353
    600.0   -29.286       0.058042     0.063    0.00       1.160
    550.0   -34.654       0.024975     0.066    0.00       0.765
    500.0   -40.692       0.019162     0.069    0.00       0.610
    450.0   -47.356       0.016182     0.073    0.00       0.560
    400.0   -54.671       0.013799     0.077    0.00       0.448
    350.0   -62.758       0.013317     0.085    0.00       0.421
    300.0   -71.336       0.004433     0.096    0.00       0.133
    250.0   -74.973       0.003050     0.117    0.00       0.059
    200.0   -73.603       0.001000     0.153    0.00       0.021
    150.0   -74.157       0.001000     0.202    0.00       0.007
    100.0   -72.288       0.001000     0.405    0.00      -0.000
     80.0   -68.811       0.001000     0.755    0.00      -0.005
     60.0   -61.059       0.001000     2.042    0.00      -0.014
     40.0   -50.766       0.001000     5.238    0.00      -0.027
     30.0   -42.493       0.001000     8.440    0.00      -0.038
     25.0   -26.078       0.001000    10.124    0.00      -0.060
