  N levels =   24          CBMF=    15.765     SST=   12.31 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     9.375       4.964904     0.048    0.00       1.580
    950.0     5.275       4.787365     0.051    0.00       1.707
    900.0     1.940       3.523183     0.053    0.00       1.657
    850.0    -1.567       2.676068     0.056    0.00       1.550
    800.0    -4.836       1.816171     0.057    0.00       1.565
    750.0    -8.242       1.133489     0.059    0.00       1.565
    700.0   -11.883       0.671703     0.060    0.00       1.531
    650.0   -15.991       0.402502     0.061    0.00       1.452
    600.0   -20.700       0.248350     0.063    0.00       1.333
    550.0   -26.112       0.162240     0.066    0.00       1.222
    500.0   -32.217       0.107496     0.069    0.00       1.207
    450.0   -38.839       0.061061     0.073    0.00       1.279
    400.0   -46.116       0.031558     0.077    0.00       1.204
    350.0   -54.306       0.019810     0.085    0.00       1.025
    300.0   -63.536       0.014028     0.096    0.00       0.797
    250.0   -71.869       0.004916     0.117    0.00       0.503
    200.0   -69.098       0.001000     0.153    0.00       0.158
    150.0   -69.477       0.001000     0.202    0.00       0.035
    100.0   -68.244       0.001000     0.405    0.00      -0.033
     80.0   -65.291       0.001000     0.755    0.00      -0.052
     60.0   -57.992       0.001000     2.042    0.00      -0.101
     40.0   -48.361       0.001000     5.238    0.00      -0.165
     30.0   -40.958       0.001000     8.440    0.00      -0.215
     25.0   -26.470       0.001000    10.124    0.00      -0.311
