 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.923                  3.748                  0.684              
   950.000                  1.835                  3.564                  0.859              
   900.000                 -1.886                  2.704                  0.745              
   850.000                 -5.341                  1.875                  0.685              
   800.000                 -8.816                  1.212                  0.585              
   750.000                -12.395                  0.714                  0.460              
   700.000                -16.274                  0.420                  0.357              
   650.000                -20.609                  0.249                  0.284              
   600.000                -25.381                  0.149                  0.236              
   550.000                -30.750                  0.094                  0.222              
   500.000                -36.809                  0.073                  0.263              
   450.000                -43.630                  0.080                  0.408              
   400.000                -51.041                  0.057                  0.595              
   350.000                -59.203                  0.020                  0.721              
   300.000                -67.910                  0.007                  0.941              
   250.000                -73.699                  0.004                  1.021              
   200.000                -71.075                  0.001                  0.193              
   150.000                -71.525                  0.001                  0.120              
   100.000                -70.093                  0.001                  0.064              
    80.000                -66.948                  0.001                  0.038              
    60.000                -59.519                  0.001                  0.013              
    40.000                -49.614                  0.001                  0.003              
    30.000                -41.776                  0.001                  0.001              
    25.000                -26.255                  0.001                  0.000              
