  N levels =   24          CBMF=    19.832     SST=    8.94 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.923       3.748170     0.048    0.00       1.314
    950.0     1.835       3.564200     0.051    0.00       1.556
    900.0    -1.886       2.703727     0.053    0.00       1.531
    850.0    -5.341       1.875187     0.056    0.00       1.523
    800.0    -8.816       1.212259     0.057    0.00       1.602
    750.0   -12.395       0.713880     0.059    0.00       1.596
    700.0   -16.274       0.420442     0.060    0.00       1.519
    650.0   -20.609       0.248760     0.061    0.00       1.390
    600.0   -25.381       0.148818     0.063    0.00       1.216
    550.0   -30.750       0.093707     0.066    0.00       1.028
    500.0   -36.809       0.073194     0.069    0.00       0.937
    450.0   -43.630       0.079807     0.073    0.00       0.961
    400.0   -51.041       0.057463     0.077    0.00       0.853
    350.0   -59.203       0.020358     0.085    0.00       0.735
    300.0   -67.910       0.007386     0.096    0.00       0.480
    250.0   -73.699       0.003717     0.117    0.00       0.226
    200.0   -71.075       0.001000     0.153    0.00       0.068
    150.0   -71.525       0.001000     0.202    0.00       0.011
    100.0   -70.093       0.001000     0.405    0.00      -0.015
     80.0   -66.948       0.001000     0.755    0.00      -0.031
     60.0   -59.519       0.001000     2.042    0.00      -0.068
     40.0   -49.614       0.001000     5.238    0.00      -0.118
     30.0   -41.776       0.001000     8.440    0.00      -0.157
     25.0   -26.255       0.001000    10.124    0.00      -0.234
