  N levels =   24          CBMF=    21.585     SST=    6.47 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.982       2.986578     0.048    0.00       1.145
    950.0    -1.116       2.826883     0.051    0.00       1.446
    900.0    -4.901       2.008645     0.053    0.00       1.535
    850.0    -8.455       1.341834     0.056    0.00       1.552
    800.0   -12.109       0.851754     0.057    0.00       1.631
    750.0   -15.903       0.480361     0.059    0.00       1.613
    700.0   -19.962       0.228884     0.060    0.00       1.534
    650.0   -24.368       0.105978     0.061    0.00       1.419
    600.0   -29.226       0.057155     0.063    0.00       1.265
    550.0   -34.623       0.024714     0.066    0.00       0.966
    500.0   -40.666       0.019100     0.069    0.00       0.861
    450.0   -47.333       0.016163     0.073    0.00       0.856
    400.0   -54.650       0.013821     0.077    0.00       0.771
    350.0   -62.740       0.013371     0.085    0.00       0.750
    300.0   -71.319       0.004445     0.096    0.00       0.461
    250.0   -74.967       0.003053     0.117    0.00       0.363
    200.0   -73.595       0.001000     0.153    0.00       0.225
    150.0   -74.150       0.001000     0.202    0.00       0.131
    100.0   -72.281       0.001000     0.405    0.00       0.015
     80.0   -68.806       0.001000     0.755    0.00      -0.005
     60.0   -61.054       0.001000     2.042    0.00      -0.015
     40.0   -50.762       0.001000     5.238    0.00      -0.028
     30.0   -42.491       0.001000     8.440    0.00      -0.038
     25.0   -26.079       0.001000    10.124    0.00      -0.059
