  N levels =   24          CBMF=     9.705     SST=   27.34 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    24.697      15.509261     0.048    0.00       1.999
    950.0    20.468      15.247436     0.051    0.00       1.355
    900.0    18.719      12.035714     0.053    0.00       1.888
    850.0    16.151      10.138049     0.056    0.00       1.727
    800.0    13.666       8.321785     0.057    0.00       1.781
    750.0    11.118       6.876907     0.059    0.00       1.775
    700.0     8.201       5.704618     0.060    0.00       1.769
    650.0     4.934       4.701034     0.061    0.00       1.768
    600.0     1.229       3.836749     0.063    0.00       1.776
    550.0    -3.042       2.965447     0.066    0.00       1.807
    500.0    -7.222       2.120854     0.069    0.00       1.905
    450.0   -12.259       1.519745     0.073    0.00       2.017
    400.0   -18.204       0.849387     0.077    0.00       2.098
    350.0   -25.311       0.367184     0.085    0.00       2.280
    300.0   -34.045       0.189962     0.096    0.00       2.138
    250.0   -44.735       0.120539     0.117    0.00       1.799
    200.0   -57.839       0.044074     0.153    0.00       1.430
    150.0   -70.056       0.005702     0.202    0.00       0.864
    100.0   -67.601       0.001000     0.405    0.00       0.027
     80.0   -62.251       0.001000     0.755    0.00      -0.109
     60.0   -54.410       0.001000     2.042    0.00      -0.187
     40.0   -45.235       0.001000     5.238    0.00      -0.279
     30.0   -38.767       0.001000     8.440    0.00      -0.344
     25.0   -26.965       0.001000    10.124    0.00      -0.462
