  N levels =   24          CBMF=    21.358     SST=    6.58 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.112       3.021821     0.048    0.00       0.937
    950.0    -0.985       2.862877     0.051    0.00       1.413
    900.0    -4.757       2.036209     0.053    0.00       1.435
    850.0    -8.306       1.356159     0.056    0.00       1.514
    800.0   -11.949       0.851296     0.057    0.00       1.615
    750.0   -15.725       0.466134     0.059    0.00       1.589
    700.0   -19.734       0.247063     0.060    0.00       1.477
    650.0   -24.203       0.130747     0.061    0.00       1.321
    600.0   -29.097       0.062247     0.063    0.00       1.128
    550.0   -34.463       0.026121     0.066    0.00       0.776
    500.0   -40.497       0.020035     0.069    0.00       0.624
    450.0   -47.161       0.017079     0.073    0.00       0.581
    400.0   -54.475       0.014612     0.077    0.00       0.451
    350.0   -62.560       0.013365     0.085    0.00       0.406
    300.0   -71.166       0.004548     0.096    0.00       0.125
    250.0   -74.903       0.003083     0.117    0.00       0.043
    200.0   -73.479       0.001000     0.153    0.00       0.018
    150.0   -74.024       0.001000     0.202    0.00       0.002
    100.0   -72.181       0.001000     0.405    0.00      -0.002
     80.0   -68.737       0.001000     0.755    0.00      -0.011
     60.0   -60.998       0.001000     2.042    0.00      -0.030
     40.0   -50.720       0.001000     5.238    0.00      -0.056
     30.0   -42.463       0.001000     8.440    0.00      -0.077
     25.0   -26.086       0.001000    10.124    0.00      -0.118
