  N levels =   24          CBMF=    21.109     SST=    6.80 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.372       3.092973     0.048    0.00       1.324
    950.0    -0.725       2.934673     0.051    0.00       1.509
    900.0    -4.474       2.103339     0.053    0.00       1.591
    850.0    -8.008       1.402974     0.056    0.00       1.575
    800.0   -11.639       0.884380     0.057    0.00       1.641
    750.0   -15.423       0.471138     0.059    0.00       1.618
    700.0   -19.391       0.236985     0.060    0.00       1.544
    650.0   -23.819       0.128507     0.061    0.00       1.438
    600.0   -28.714       0.070236     0.063    0.00       1.300
    550.0   -34.100       0.027120     0.066    0.00       1.090
    500.0   -40.130       0.020441     0.069    0.00       1.011
    450.0   -46.803       0.017752     0.073    0.00       1.038
    400.0   -54.127       0.015193     0.077    0.00       0.970
    350.0   -62.231       0.014304     0.085    0.00       0.907
    300.0   -70.848       0.004786     0.096    0.00       0.617
    250.0   -74.685       0.003190     0.117    0.00       0.448
    200.0   -73.019       0.001000     0.153    0.00       0.269
    150.0   -73.525       0.001000     0.202    0.00       0.134
    100.0   -71.762       0.001000     0.405    0.00       0.005
     80.0   -68.373       0.001000     0.755    0.00      -0.009
     60.0   -60.737       0.001000     2.042    0.00      -0.025
     40.0   -50.563       0.001000     5.238    0.00      -0.045
     30.0   -42.378       0.001000     8.440    0.00      -0.061
     25.0   -26.106       0.001000    10.124    0.00      -0.094
