 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.060                  3.201                  0.663              
   950.000                 -0.023                  3.029                  0.835              
   900.000                 -3.863                  2.229                  0.743              
   850.000                 -7.412                  1.520                  0.674              
   800.000                -11.028                  0.958                  0.568              
   750.000                -14.745                  0.499                  0.433              
   700.000                -18.707                  0.279                  0.327              
   650.000                -23.163                  0.123                  0.254              
   600.000                -27.958                  0.066                  0.209              
   550.000                -33.362                  0.029                  0.191              
   500.000                -39.390                  0.022                  0.227              
   450.000                -46.027                  0.019                  0.366              
   400.000                -53.287                  0.015                  0.575              
   350.000                -61.349                  0.013                  0.762              
   300.000                -70.255                  0.005                  0.961              
   250.000                -74.346                  0.003                  1.014              
   200.000                -72.431                  0.001                  0.183              
   150.000                -72.919                  0.001                  0.124              
   100.000                -71.229                  0.001                  0.066              
    80.000                -67.945                  0.001                  0.036              
    60.000                -60.390                  0.001                  0.011              
    40.000                -50.290                  0.001                  0.003              
    30.000                -42.218                  0.001                  0.001              
    25.000                -26.146                  0.001                  0.000              
