  N levels =   24          CBMF=    20.476     SST=    7.80 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.663       3.351591     0.048    0.00       0.941
    950.0     0.578       3.176680     0.051    0.00       1.343
    900.0    -3.222       2.364341     0.053    0.00       1.386
    850.0    -6.732       1.616186     0.056    0.00       1.501
    800.0   -10.327       1.042841     0.057    0.00       1.637
    750.0   -14.063       0.579220     0.059    0.00       1.606
    700.0   -17.993       0.281852     0.060    0.00       1.488
    650.0   -22.353       0.158548     0.061    0.00       1.316
    600.0   -27.226       0.071885     0.063    0.00       1.107
    550.0   -32.575       0.034432     0.066    0.00       0.804
    500.0   -38.634       0.024341     0.069    0.00       0.625
    450.0   -45.345       0.021174     0.073    0.00       0.606
    400.0   -52.638       0.015399     0.077    0.00       0.453
    350.0   -60.714       0.011952     0.085    0.00       0.402
    300.0   -69.692       0.005596     0.096    0.00       0.121
    250.0   -74.268       0.003404     0.117    0.00       0.020
    200.0   -73.057       0.001000     0.153    0.00       0.008
    150.0   -74.093       0.001000     0.202    0.00       0.002
    100.0   -73.153       0.001000     0.405    0.00       0.000
     80.0   -70.567       0.001000     0.755    0.00      -0.004
     60.0   -64.121       0.001000     2.042    0.00      -0.015
     40.0   -55.471       0.001000     5.238    0.00      -0.029
     30.0   -48.985       0.001000     8.440    0.00      -0.040
     25.0   -37.492       0.001000    10.124    0.00      -0.060
