  N levels =   24          CBMF=    14.464     SST=   14.58 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    11.784       5.903910     0.048    0.00       1.075
    950.0     7.661       5.710861     0.051    0.00       1.284
    900.0     4.446       4.185916     0.053    0.00       1.290
    850.0     0.969       3.088912     0.056    0.00       1.350
    800.0    -2.478       2.114424     0.057    0.00       1.536
    750.0    -5.568       1.192060     0.059    0.00       1.638
    700.0    -8.987       0.640639     0.060    0.00       1.568
    650.0   -12.810       0.334204     0.061    0.00       1.368
    600.0   -17.216       0.183460     0.063    0.00       1.091
    550.0   -22.353       0.120322     0.066    0.00       0.847
    500.0   -28.294       0.100125     0.069    0.00       0.727
    450.0   -35.032       0.096753     0.073    0.00       0.784
    400.0   -42.532       0.097587     0.077    0.00       0.806
    350.0   -50.837       0.054057     0.085    0.00       0.640
    300.0   -60.153       0.021858     0.096    0.00       0.498
    250.0   -69.985       0.006523     0.117    0.00       0.040
    200.0   -66.545       0.001000     0.153    0.00       0.004
    150.0   -67.781       0.001000     0.202    0.00      -0.006
    100.0   -69.027       0.001000     0.405    0.00      -0.004
     80.0   -69.089       0.001000     0.755    0.00      -0.004
     60.0   -67.014       0.001000     2.042    0.00      -0.007
     40.0   -64.710       0.001000     5.238    0.00      -0.010
     30.0   -65.233       0.001000     8.440    0.00      -0.009
     25.0   -70.159       0.001000    10.124    0.00      -0.005
