  N levels =   24          CBMF=    21.299     SST=    6.64 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.180       3.040953     0.048    0.00       1.009
    950.0    -0.917       2.882162     0.051    0.00       1.440
    900.0    -4.681       2.056946     0.053    0.00       1.453
    850.0    -8.226       1.372805     0.056    0.00       1.518
    800.0   -11.873       0.865855     0.057    0.00       1.618
    750.0   -15.661       0.456167     0.059    0.00       1.596
    700.0   -19.631       0.229435     0.060    0.00       1.495
    650.0   -24.069       0.126358     0.061    0.00       1.339
    600.0   -28.976       0.069559     0.063    0.00       1.146
    550.0   -34.368       0.026561     0.066    0.00       0.820
    500.0   -40.397       0.020122     0.069    0.00       0.673
    450.0   -47.064       0.017247     0.073    0.00       0.646
    400.0   -54.381       0.014783     0.077    0.00       0.521
    350.0   -62.473       0.013535     0.085    0.00       0.465
    300.0   -71.078       0.004612     0.096    0.00       0.189
    250.0   -74.851       0.003109     0.117    0.00       0.062
    200.0   -73.332       0.001000     0.153    0.00       0.030
    150.0   -73.851       0.001000     0.202    0.00       0.002
    100.0   -72.059       0.001000     0.405    0.00      -0.003
     80.0   -68.637       0.001000     0.755    0.00      -0.011
     60.0   -60.929       0.001000     2.042    0.00      -0.030
     40.0   -50.681       0.001000     5.238    0.00      -0.056
     30.0   -42.440       0.001000     8.440    0.00      -0.077
     25.0   -26.091       0.001000    10.124    0.00      -0.118
