 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.967                  2.983                  0.648              
   950.000                 -1.131                  2.823                  0.823              
   900.000                 -4.918                  2.002                  0.735              
   850.000                 -8.476                  1.337                  0.648              
   800.000                -12.131                  0.843                  0.544              
   750.000                -15.903                  0.467                  0.413              
   700.000                -19.946                  0.246                  0.306              
   650.000                -24.413                  0.121                  0.238              
   600.000                -29.285                  0.057                  0.197              
   550.000                -34.653                  0.025                  0.161              
   500.000                -40.692                  0.019                  0.192              
   450.000                -47.355                  0.016                  0.287              
   400.000                -54.669                  0.014                  0.461              
   350.000                -62.753                  0.013                  0.851              
   300.000                -71.337                  0.004                  0.920              
   250.000                -74.972                  0.003                  0.964              
   200.000                -73.601                  0.001                  0.274              
   150.000                -74.156                  0.001                  0.189              
   100.000                -72.287                  0.001                  0.072              
    80.000                -68.811                  0.001                  0.036              
    60.000                -61.059                  0.001                  0.010              
    40.000                -50.766                  0.001                  0.002              
    30.000                -42.494                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
