 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  9.846                  5.063                  0.668              
   950.000                  5.736                  4.900                  0.839              
   900.000                  2.326                  3.733                  0.737              
   850.000                 -1.286                  2.895                  0.693              
   800.000                 -4.630                  1.886                  0.574              
   750.000                 -7.972                  1.076                  0.419              
   700.000                -11.671                  0.580                  0.299              
   650.000                -15.787                  0.295                  0.220              
   600.000                -20.399                  0.144                  0.176              
   550.000                -25.571                  0.070                  0.163              
   500.000                -31.382                  0.037                  0.194              
   450.000                -37.923                  0.024                  0.321              
   400.000                -45.282                  0.019                  0.573              
   350.000                -53.539                  0.016                  0.657              
   300.000                -62.855                  0.015                  0.975              
   250.000                -71.865                  0.005                  1.000              
   200.000                -69.228                  0.001                  0.112              
   150.000                -70.469                  0.001                  0.095              
   100.000                -71.252                  0.001                  0.073              
    80.000                -70.751                  0.001                  0.055              
    60.000                -67.588                  0.001                  0.026              
    40.000                -63.400                  0.001                  0.010              
    30.000                -61.791                  0.001                  0.006              
    25.000                -62.134                  0.001                  0.005              
