 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.081                  3.013                  0.651              
   950.000                 -1.017                  2.853                  0.823              
   900.000                 -4.791                  2.032                  0.737              
   850.000                 -8.337                  1.357                  0.655              
   800.000                -11.986                  0.863                  0.548              
   750.000                -15.789                  0.482                  0.414              
   700.000                -19.831                  0.227                  0.305              
   650.000                -24.223                  0.109                  0.235              
   600.000                -29.088                  0.061                  0.191              
   550.000                -34.489                  0.025                  0.161              
   500.000                -40.525                  0.019                  0.194              
   450.000                -47.192                  0.017                  0.309              
   400.000                -54.509                  0.014                  0.506              
   350.000                -62.600                  0.013                  0.834              
   300.000                -71.203                  0.005                  0.958              
   250.000                -74.913                  0.003                  1.019              
   200.000                -73.485                  0.001                  0.216              
   150.000                -74.030                  0.001                  0.134              
   100.000                -72.186                  0.001                  0.069              
    80.000                -68.744                  0.001                  0.036              
    60.000                -61.006                  0.001                  0.011              
    40.000                -50.726                  0.001                  0.002              
    30.000                -42.468                  0.001                  0.001              
    25.000                -26.085                  0.001                  0.000              
