 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.647                  3.353                  0.638              
   950.000                  0.562                  3.179                  0.805              
   900.000                 -3.246                  2.372                  0.742              
   850.000                 -6.773                  1.626                  0.663              
   800.000                -10.376                  1.036                  0.547              
   750.000                -14.083                  0.548                  0.394              
   700.000                -17.993                  0.279                  0.278              
   650.000                -22.403                  0.133                  0.205              
   600.000                -27.207                  0.059                  0.166              
   550.000                -32.590                  0.030                  0.145              
   500.000                -38.663                  0.022                  0.174              
   450.000                -45.341                  0.019                  0.309              
   400.000                -52.618                  0.014                  0.540              
   350.000                -60.700                  0.011                  0.755              
   300.000                -69.702                  0.006                  1.000              
   250.000                -74.277                  0.003                  1.002              
   200.000                -73.075                  0.001                  0.175              
   150.000                -74.110                  0.001                  0.147              
   100.000                -73.165                  0.001                  0.089              
    80.000                -70.576                  0.001                  0.050              
    60.000                -64.129                  0.001                  0.016              
    40.000                -55.476                  0.001                  0.004              
    30.000                -48.989                  0.001                  0.001              
    25.000                -37.491                  0.001                  0.000              
