  N levels =   24          CBMF=    21.555     SST=    6.49 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.009       2.996165     0.048    0.00       1.177
    950.0    -1.088       2.836522     0.051    0.00       1.471
    900.0    -4.871       2.017111     0.053    0.00       1.548
    850.0    -8.427       1.349456     0.056    0.00       1.558
    800.0   -12.087       0.849327     0.057    0.00       1.632
    750.0   -15.863       0.439202     0.059    0.00       1.611
    700.0   -19.840       0.227848     0.060    0.00       1.531
    650.0   -24.304       0.124928     0.061    0.00       1.415
    600.0   -29.209       0.065707     0.063    0.00       1.264
    550.0   -34.596       0.025332     0.066    0.00       0.982
    500.0   -40.628       0.019272     0.069    0.00       0.880
    450.0   -47.293       0.016333     0.073    0.00       0.877
    400.0   -54.609       0.013956     0.077    0.00       0.786
    350.0   -62.696       0.013101     0.085    0.00       0.767
    300.0   -71.284       0.004484     0.096    0.00       0.480
    250.0   -74.954       0.003059     0.117    0.00       0.344
    200.0   -73.578       0.001000     0.153    0.00       0.217
    150.0   -74.133       0.001000     0.202    0.00       0.114
    100.0   -72.267       0.001000     0.405    0.00       0.008
     80.0   -68.793       0.001000     0.755    0.00      -0.006
     60.0   -61.043       0.001000     2.042    0.00      -0.017
     40.0   -50.753       0.001000     5.238    0.00      -0.032
     30.0   -42.485       0.001000     8.440    0.00      -0.043
     25.0   -26.080       0.001000    10.124    0.00      -0.068
