 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.009                  2.996                  0.669              
   950.000                 -1.088                  2.837                  0.844              
   900.000                 -4.871                  2.017                  0.748              
   850.000                 -8.427                  1.349                  0.671              
   800.000                -12.087                  0.849                  0.574              
   750.000                -15.863                  0.439                  0.454              
   700.000                -19.840                  0.228                  0.356              
   650.000                -24.304                  0.125                  0.292              
   600.000                -29.209                  0.066                  0.250              
   550.000                -34.596                  0.025                  0.218              
   500.000                -40.628                  0.019                  0.241              
   450.000                -47.293                  0.016                  0.330              
   400.000                -54.609                  0.014                  0.480              
   350.000                -62.696                  0.013                  0.779              
   300.000                -71.284                  0.004                  0.849              
   250.000                -74.954                  0.003                  0.899              
   200.000                -73.578                  0.001                  0.294              
   150.000                -74.133                  0.001                  0.241              
   100.000                -72.267                  0.001                  0.124              
    80.000                -68.793                  0.001                  0.032              
    60.000                -61.043                  0.001                  0.009              
    40.000                -50.753                  0.001                  0.002              
    30.000                -42.485                  0.001                  0.001              
    25.000                -26.080                  0.001                  0.000              
