  N levels =   24          CBMF=    20.231     SST=    8.78 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.747       3.672265     0.048    0.00       1.095
    950.0     1.657       3.490262     0.051    0.00       1.400
    900.0    -2.110       2.634646     0.053    0.00       1.418
    850.0    -5.608       1.834628     0.056    0.00       1.486
    800.0    -9.117       1.171324     0.057    0.00       1.609
    750.0   -12.696       0.642958     0.059    0.00       1.605
    700.0   -16.518       0.359256     0.060    0.00       1.485
    650.0   -20.864       0.219488     0.061    0.00       1.319
    600.0   -25.681       0.134603     0.063    0.00       1.107
    550.0   -31.034       0.080049     0.066    0.00       0.889
    500.0   -37.037       0.055548     0.069    0.00       0.774
    450.0   -43.838       0.075873     0.073    0.00       0.783
    400.0   -51.263       0.069311     0.077    0.00       0.662
    350.0   -59.460       0.018429     0.085    0.00       0.534
    300.0   -68.199       0.007081     0.096    0.00       0.298
    250.0   -73.952       0.003570     0.117    0.00       0.069
    200.0   -72.321       0.001000     0.153    0.00       0.034
    150.0   -73.281       0.001000     0.202    0.00       0.000
    100.0   -72.463       0.001000     0.405    0.00      -0.002
     80.0   -69.988       0.001000     0.755    0.00      -0.010
     60.0   -63.653       0.001000     2.042    0.00      -0.032
     40.0   -55.119       0.001000     5.238    0.00      -0.060
     30.0   -48.760       0.001000     8.440    0.00      -0.081
     25.0   -37.548       0.001000    10.124    0.00      -0.119
