 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.747                  3.672                  0.656              
   950.000                  1.657                  3.490                  0.827              
   900.000                 -2.110                  2.635                  0.746              
   850.000                 -5.608                  1.835                  0.679              
   800.000                 -9.117                  1.171                  0.565              
   750.000                -12.696                  0.643                  0.421              
   700.000                -16.518                  0.359                  0.305              
   650.000                -20.864                  0.219                  0.234              
   600.000                -25.681                  0.135                  0.195              
   550.000                -31.034                  0.080                  0.187              
   500.000                -37.037                  0.056                  0.232              
   450.000                -43.838                  0.076                  0.400              
   400.000                -51.263                  0.069                  0.654              
   350.000                -59.460                  0.018                  0.741              
   300.000                -68.199                  0.007                  1.011              
   250.000                -73.952                  0.004                  1.002              
   200.000                -72.321                  0.001                  0.157              
   150.000                -73.281                  0.001                  0.129              
   100.000                -72.463                  0.001                  0.083              
    80.000                -69.988                  0.001                  0.049              
    60.000                -63.653                  0.001                  0.017              
    40.000                -55.119                  0.001                  0.004              
    30.000                -48.760                  0.001                  0.002              
    25.000                -37.548                  0.001                  0.000              
