 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.092                  3.017                  0.626              
   950.000                 -1.006                  2.858                  0.796              
   900.000                 -4.778                  2.037                  0.736              
   850.000                 -8.329                  1.359                  0.643              
   800.000                -11.980                  0.855                  0.533              
   750.000                -15.764                  0.447                  0.393              
   700.000                -19.736                  0.231                  0.281              
   650.000                -24.194                  0.128                  0.215              
   600.000                -29.104                  0.066                  0.183              
   550.000                -34.483                  0.026                  0.154              
   500.000                -40.512                  0.020                  0.193              
   450.000                -47.177                  0.017                  0.309              
   400.000                -54.493                  0.014                  0.538              
   350.000                -62.583                  0.013                  0.944              
   300.000                -71.189                  0.005                  1.000              
   250.000                -74.917                  0.003                  0.999              
   200.000                -73.532                  0.001                  0.198              
   150.000                -74.089                  0.001                  0.168              
   100.000                -72.228                  0.001                  0.092              
    80.000                -68.758                  0.001                  0.049              
    60.000                -61.011                  0.001                  0.015              
    40.000                -50.727                  0.001                  0.003              
    30.000                -42.464                  0.001                  0.001              
    25.000                -26.065                  0.001                  0.000              
