  N levels =   24          CBMF=    21.557     SST=    6.48 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.996       2.992529     0.048    0.00       0.980
    950.0    -1.101       2.832935     0.051    0.00       1.450
    900.0    -4.885       2.013730     0.053    0.00       1.463
    850.0    -8.441       1.346729     0.056    0.00       1.519
    800.0   -12.102       0.848073     0.057    0.00       1.609
    750.0   -15.881       0.439289     0.059    0.00       1.592
    700.0   -19.860       0.225525     0.060    0.00       1.497
    650.0   -24.317       0.123469     0.061    0.00       1.357
    600.0   -29.223       0.066860     0.063    0.00       1.168
    550.0   -34.616       0.025299     0.066    0.00       0.804
    500.0   -40.647       0.019196     0.069    0.00       0.653
    450.0   -47.313       0.016261     0.073    0.00       0.616
    400.0   -54.630       0.013877     0.077    0.00       0.498
    350.0   -62.719       0.013383     0.085    0.00       0.463
    300.0   -71.300       0.004459     0.096    0.00       0.175
    250.0   -74.961       0.003056     0.117    0.00       0.078
    200.0   -73.587       0.001000     0.153    0.00       0.027
    150.0   -74.142       0.001000     0.202    0.00       0.008
    100.0   -72.274       0.001000     0.405    0.00      -0.001
     80.0   -68.799       0.001000     0.755    0.00      -0.007
     60.0   -61.048       0.001000     2.042    0.00      -0.020
     40.0   -50.757       0.001000     5.238    0.00      -0.037
     30.0   -42.488       0.001000     8.440    0.00      -0.051
     25.0   -26.080       0.001000    10.124    0.00      -0.079
