 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.996                  2.993                  0.642              
   950.000                 -1.101                  2.833                  0.814              
   900.000                 -4.885                  2.014                  0.732              
   850.000                 -8.441                  1.347                  0.646              
   800.000                -12.102                  0.848                  0.538              
   750.000                -15.881                  0.439                  0.402              
   700.000                -19.860                  0.226                  0.290              
   650.000                -24.317                  0.123                  0.219              
   600.000                -29.223                  0.067                  0.176              
   550.000                -34.616                  0.025                  0.144              
   500.000                -40.647                  0.019                  0.178              
   450.000                -47.313                  0.016                  0.291              
   400.000                -54.630                  0.014                  0.492              
   350.000                -62.719                  0.013                  0.879              
   300.000                -71.300                  0.004                  0.980              
   250.000                -74.961                  0.003                  1.007              
   200.000                -73.587                  0.001                  0.192              
   150.000                -74.142                  0.001                  0.144              
   100.000                -72.274                  0.001                  0.074              
    80.000                -68.799                  0.001                  0.038              
    60.000                -61.048                  0.001                  0.011              
    40.000                -50.757                  0.001                  0.002              
    30.000                -42.488                  0.001                  0.001              
    25.000                -26.080                  0.001                  0.000              
