 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.167                  3.037                  0.704              
   950.000                 -0.931                  2.878                  0.879              
   900.000                 -4.698                  2.054                  0.772              
   850.000                 -8.246                  1.372                  0.716              
   800.000                -11.894                  0.864                  0.639              
   750.000                -15.673                  0.451                  0.545              
   700.000                -19.642                  0.232                  0.470              
   650.000                -24.093                  0.128                  0.421              
   600.000                -29.000                  0.069                  0.389              
   550.000                -34.382                  0.026                  0.366              
   500.000                -40.410                  0.020                  0.381              
   450.000                -47.079                  0.017                  0.452              
   400.000                -54.400                  0.014                  0.572              
   350.000                -62.498                  0.014                  0.751              
   300.000                -71.095                  0.005                  0.810              
   250.000                -74.848                  0.003                  0.833              
   200.000                -73.307                  0.001                  0.382              
   150.000                -73.823                  0.001                  0.328              
   100.000                -72.028                  0.001                  0.191              
    80.000                -68.625                  0.001                  0.032              
    60.000                -60.920                  0.001                  0.007              
    40.000                -50.678                  0.001                  0.002              
    30.000                -42.440                  0.001                  0.001              
    25.000                -26.091                  0.001                  0.000              
