 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.980                  2.987                  0.632              
   950.000                 -1.118                  2.827                  0.805              
   900.000                 -4.903                  2.012                  0.729              
   850.000                 -8.456                  1.345                  0.640              
   800.000                -12.114                  0.853                  0.530              
   750.000                -15.912                  0.461                  0.390              
   700.000                -19.933                  0.216                  0.275              
   650.000                -24.336                  0.110                  0.206              
   600.000                -29.221                  0.060                  0.167              
   550.000                -34.624                  0.025                  0.136              
   500.000                -40.664                  0.019                  0.174              
   450.000                -47.332                  0.016                  0.290              
   400.000                -54.650                  0.014                  0.501              
   350.000                -62.740                  0.013                  0.923              
   300.000                -71.319                  0.004                  1.009              
   250.000                -74.967                  0.003                  1.001              
   200.000                -73.595                  0.001                  0.187              
   150.000                -74.150                  0.001                  0.151              
   100.000                -72.281                  0.001                  0.081              
    80.000                -68.806                  0.001                  0.041              
    60.000                -61.054                  0.001                  0.011              
    40.000                -50.762                  0.001                  0.002              
    30.000                -42.491                  0.001                  0.001              
    25.000                -26.079                  0.001                  0.000              
