  N levels =   24          CBMF=    14.608     SST=   14.24 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    11.395       5.762265     0.048    0.00       1.224
    950.0     7.276       5.568105     0.051    0.00       1.409
    900.0     4.061       4.044882     0.053    0.00       1.369
    850.0     0.601       2.961768     0.056    0.00       1.362
    800.0    -2.828       2.014984     0.057    0.00       1.487
    750.0    -5.925       1.137409     0.059    0.00       1.565
    700.0    -9.376       0.616770     0.060    0.00       1.532
    650.0   -13.249       0.327727     0.061    0.00       1.380
    600.0   -17.719       0.185528     0.063    0.00       1.156
    550.0   -22.917       0.126029     0.066    0.00       0.950
    500.0   -28.896       0.106697     0.069    0.00       0.856
    450.0   -35.626       0.104285     0.073    0.00       0.909
    400.0   -43.111       0.099094     0.077    0.00       0.955
    350.0   -51.404       0.044954     0.085    0.00       0.759
    300.0   -60.681       0.020207     0.096    0.00       0.603
    250.0   -70.526       0.006021     0.117    0.00       0.215
    200.0   -68.343       0.001000     0.153    0.00       0.049
    150.0   -70.117       0.001000     0.202    0.00      -0.030
    100.0   -71.065       0.001000     0.405    0.00      -0.021
     80.0   -70.347       0.001000     0.755    0.00      -0.028
     60.0   -66.575       0.001000     2.042    0.00      -0.066
     40.0   -61.592       0.001000     5.238    0.00      -0.116
     30.0   -59.201       0.001000     8.440    0.00      -0.140
     25.0   -57.934       0.001000    10.124    0.00      -0.152
