  N levels =   24          CBMF=    21.614     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.965       2.983047     0.048    0.00       0.938
    950.0    -1.133       2.823249     0.051    0.00       1.447
    900.0    -4.919       2.007539     0.053    0.00       1.464
    850.0    -8.473       1.341534     0.056    0.00       1.519
    800.0   -12.130       0.851279     0.057    0.00       1.604
    750.0   -15.929       0.464177     0.059    0.00       1.585
    700.0   -19.958       0.217603     0.060    0.00       1.492
    650.0   -24.362       0.109187     0.061    0.00       1.356
    600.0   -29.243       0.059859     0.063    0.00       1.168
    550.0   -34.645       0.024701     0.066    0.00       0.779
    500.0   -40.686       0.019070     0.069    0.00       0.632
    450.0   -47.352       0.016128     0.073    0.00       0.583
    400.0   -54.670       0.013788     0.077    0.00       0.470
    350.0   -62.758       0.013322     0.085    0.00       0.438
    300.0   -71.337       0.004434     0.096    0.00       0.153
    250.0   -74.973       0.003050     0.117    0.00       0.079
    200.0   -73.603       0.001000     0.153    0.00       0.027
    150.0   -74.158       0.001000     0.202    0.00       0.010
    100.0   -72.288       0.001000     0.405    0.00      -0.000
     80.0   -68.812       0.001000     0.755    0.00      -0.004
     60.0   -61.059       0.001000     2.042    0.00      -0.013
     40.0   -50.767       0.001000     5.238    0.00      -0.024
     30.0   -42.494       0.001000     8.440    0.00      -0.033
     25.0   -26.078       0.001000    10.124    0.00      -0.054
