 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 31.160                 22.967                  0.794              
   950.000                 26.884                 22.691                  0.974              
   900.000                 25.397                 18.911                  0.846              
   850.000                 22.921                 16.612                  0.827              
   800.000                 20.672                 14.600                  0.794              
   750.000                 18.257                 12.868                  0.764              
   700.000                 15.671                 11.278                  0.732              
   650.000                 12.842                  9.787                  0.699              
   600.000                  9.708                  8.350                  0.669              
   550.000                  6.192                  6.951                  0.643              
   500.000                  2.308                  5.438                  0.615              
   450.000                 -2.180                  3.770                  0.580              
   400.000                 -6.857                  2.639                  0.533              
   350.000                -12.612                  1.541                  0.489              
   300.000                -19.711                  0.717                  0.380              
   250.000                -28.882                  0.329                  0.322              
   200.000                -40.976                  0.146                  0.294              
   150.000                -57.213                  0.064                  0.811              
   100.000                -72.578                  0.008                  0.964              
    80.000                -65.562                  0.001                  0.045              
    60.000                -57.022                  0.001                  0.019              
    40.000                -47.740                  0.001                  0.007              
    30.000                -40.433                  0.001                  0.004              
    25.000                -26.937                  0.001                  0.001              
