  N levels =   24          CBMF=    21.584     SST=    6.46 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.976       2.987172     0.048    0.00       0.835
    950.0    -1.121       2.827526     0.051    0.00       1.392
    900.0    -4.907       2.007806     0.053    0.00       1.425
    850.0    -8.465       1.342852     0.056    0.00       1.507
    800.0   -12.126       0.844546     0.057    0.00       1.606
    750.0   -15.900       0.441271     0.059    0.00       1.579
    700.0   -19.888       0.229444     0.060    0.00       1.475
    650.0   -24.353       0.125819     0.061    0.00       1.327
    600.0   -29.260       0.064515     0.063    0.00       1.132
    550.0   -34.642       0.025196     0.066    0.00       0.706
    500.0   -40.675       0.019223     0.069    0.00       0.538
    450.0   -47.338       0.016253     0.073    0.00       0.475
    400.0   -54.653       0.013876     0.077    0.00       0.350
    350.0   -62.738       0.013027     0.085    0.00       0.344
    300.0   -71.323       0.004458     0.096    0.00       0.054
    250.0   -74.967       0.003053     0.117    0.00       0.025
    200.0   -73.595       0.001000     0.153    0.00       0.003
    150.0   -74.150       0.001000     0.202    0.00       0.003
    100.0   -72.281       0.001000     0.405    0.00      -0.001
     80.0   -68.806       0.001000     0.755    0.00      -0.008
     60.0   -61.054       0.001000     2.042    0.00      -0.024
     40.0   -50.763       0.001000     5.238    0.00      -0.044
     30.0   -42.491       0.001000     8.440    0.00      -0.061
     25.0   -26.079       0.001000    10.124    0.00      -0.095
