  N levels =   24          CBMF=    20.903     SST=    7.77 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.628       3.351525     0.048    0.00       0.945
    950.0     0.542       3.177704     0.051    0.00       1.355
    900.0    -3.284       2.368695     0.053    0.00       1.393
    850.0    -6.831       1.627902     0.056    0.00       1.505
    800.0   -10.438       1.024161     0.057    0.00       1.640
    750.0   -14.123       0.514337     0.059    0.00       1.608
    700.0   -17.992       0.257854     0.060    0.00       1.501
    650.0   -22.408       0.126114     0.061    0.00       1.327
    600.0   -27.251       0.058547     0.063    0.00       1.119
    550.0   -32.632       0.027420     0.066    0.00       0.801
    500.0   -38.663       0.019725     0.069    0.00       0.619
    450.0   -45.303       0.016837     0.073    0.00       0.605
    400.0   -52.575       0.012638     0.077    0.00       0.455
    350.0   -60.669       0.010835     0.085    0.00       0.403
    300.0   -69.691       0.005727     0.096    0.00       0.128
    250.0   -74.287       0.003392     0.117    0.00       0.020
    200.0   -73.100       0.001000     0.153    0.00       0.011
    150.0   -74.133       0.001000     0.202    0.00       0.001
    100.0   -73.182       0.001000     0.405    0.00       0.000
     80.0   -70.589       0.001000     0.755    0.00      -0.003
     60.0   -64.139       0.001000     2.042    0.00      -0.011
     40.0   -55.484       0.001000     5.238    0.00      -0.022
     30.0   -48.993       0.001000     8.440    0.00      -0.030
     25.0   -37.490       0.001000    10.124    0.00      -0.046
