  N levels =   24          CBMF=    10.912     SST=   21.58 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    18.815      10.363599     0.048    0.00       1.878
    950.0    14.638      10.133325     0.051    0.00       1.823
    900.0    12.350       7.631676     0.053    0.00       1.805
    850.0     9.431       6.111445     0.056    0.00       1.578
    800.0     6.491       4.777588     0.057    0.00       1.485
    750.0     3.403       3.578079     0.059    0.00       1.429
    700.0     0.167       2.713694     0.060    0.00       1.431
    650.0    -3.557       1.899300     0.061    0.00       1.447
    600.0    -7.099       1.206374     0.063    0.00       1.466
    550.0   -11.209       0.769850     0.066    0.00       1.513
    500.0   -16.206       0.543963     0.069    0.00       1.616
    450.0   -22.326       0.449034     0.073    0.00       1.716
    400.0   -29.449       0.265386     0.077    0.00       1.570
    350.0   -37.556       0.144003     0.085    0.00       1.360
    300.0   -46.964       0.095513     0.096    0.00       1.188
    250.0   -57.881       0.035580     0.117    0.00       0.979
    200.0   -69.655       0.006254     0.153    0.00       0.489
    150.0   -68.805       0.001000     0.202    0.00       0.091
    100.0   -69.308       0.001000     0.405    0.00      -0.077
     80.0   -67.729       0.001000     0.755    0.00      -0.109
     60.0   -60.709       0.001000     2.042    0.00      -0.249
     40.0   -50.346       0.001000     5.238    0.00      -0.456
     30.0   -42.011       0.001000     8.440    0.00      -0.623
     25.0   -26.577       0.001000    10.124    0.00      -0.931
