  N levels =   24          CBMF=    12.522     SST=   18.10 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    15.301       7.922976     0.048    0.00       1.902
    950.0    11.155       7.705743     0.051    0.00       1.477
    900.0     8.416       5.674478     0.053    0.00       1.807
    850.0     5.198       4.422578     0.056    0.00       1.647
    800.0     1.932       3.376484     0.057    0.00       1.669
    750.0    -1.506       2.376285     0.059    0.00       1.669
    700.0    -4.591       1.469552     0.060    0.00       1.680
    650.0    -8.045       0.881133     0.061    0.00       1.683
    600.0   -11.990       0.519502     0.063    0.00       1.674
    550.0   -16.645       0.322020     0.066    0.00       1.668
    500.0   -22.216       0.227419     0.069    0.00       1.726
    450.0   -28.750       0.172649     0.073    0.00       1.844
    400.0   -36.126       0.123603     0.077    0.00       1.902
    350.0   -44.451       0.109160     0.085    0.00       1.880
    300.0   -53.923       0.040606     0.096    0.00       1.631
    250.0   -64.698       0.013646     0.117    0.00       1.524
    200.0   -69.325       0.001345     0.153    0.00       0.993
    150.0   -67.647       0.001000     0.202    0.00       0.536
    100.0   -65.489       0.001000     0.405    0.00       0.050
     80.0   -62.555       0.001000     0.755    0.00      -0.053
     60.0   -55.605       0.001000     2.042    0.00      -0.088
     40.0   -46.476       0.001000     5.238    0.00      -0.133
     30.0   -39.719       0.001000     8.440    0.00      -0.167
     25.0   -26.778       0.001000    10.124    0.00      -0.231
