  N levels =   24          CBMF=    21.196     SST=    6.73 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.293       3.069524     0.048    0.00       0.879
    950.0    -0.805       2.910916     0.051    0.00       1.379
    900.0    -4.560       2.080883     0.053    0.00       1.410
    850.0    -8.097       1.385182     0.056    0.00       1.501
    800.0   -11.724       0.875020     0.057    0.00       1.604
    750.0   -15.510       0.502286     0.059    0.00       1.564
    700.0   -19.556       0.249028     0.060    0.00       1.473
    650.0   -23.972       0.119070     0.061    0.00       1.308
    600.0   -28.829       0.055788     0.063    0.00       1.134
    550.0   -34.198       0.026252     0.066    0.00       0.739
    500.0   -40.243       0.020271     0.069    0.00       0.558
    450.0   -46.914       0.017489     0.073    0.00       0.512
    400.0   -54.236       0.015039     0.077    0.00       0.369
    350.0   -62.334       0.013797     0.085    0.00       0.375
    300.0   -70.951       0.004698     0.096    0.00       0.089
    250.0   -74.846       0.003111     0.117    0.00       0.054
    200.0   -73.448       0.001000     0.153    0.00       0.001
    150.0   -74.088       0.001000     0.202    0.00       0.005
    100.0   -72.318       0.001000     0.405    0.00      -0.004
     80.0   -68.844       0.001000     0.755    0.00      -0.022
     60.0   -61.053       0.001000     2.042    0.00      -0.061
     40.0   -50.725       0.001000     5.238    0.00      -0.112
     30.0   -42.445       0.001000     8.440    0.00      -0.154
     25.0   -26.049       0.001000    10.124    0.00      -0.235
