 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.293                  3.070                  0.626              
   950.000                 -0.805                  2.911                  0.796              
   900.000                 -4.560                  2.081                  0.739              
   850.000                 -8.097                  1.385                  0.650              
   800.000                -11.724                  0.875                  0.541              
   750.000                -15.510                  0.502                  0.400              
   700.000                -19.556                  0.249                  0.294              
   650.000                -23.972                  0.119                  0.228              
   600.000                -28.829                  0.056                  0.201              
   550.000                -34.198                  0.026                  0.177              
   500.000                -40.243                  0.020                  0.218              
   450.000                -46.914                  0.017                  0.337              
   400.000                -54.236                  0.015                  0.563              
   350.000                -62.334                  0.014                  0.943              
   300.000                -70.951                  0.005                  0.999              
   250.000                -74.846                  0.003                  0.999              
   200.000                -73.448                  0.001                  0.198              
   150.000                -74.088                  0.001                  0.171              
   100.000                -72.318                  0.001                  0.097              
    80.000                -68.844                  0.001                  0.054              
    60.000                -61.053                  0.001                  0.017              
    40.000                -50.725                  0.001                  0.004              
    30.000                -42.445                  0.001                  0.002              
    25.000                -26.049                  0.001                  0.000              
