 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.090                  3.017                  0.673              
   950.000                 -1.007                  2.858                  0.848              
   900.000                 -4.780                  2.036                  0.750              
   850.000                 -8.331                  1.359                  0.675              
   800.000                -11.983                  0.856                  0.577              
   750.000                -15.768                  0.448                  0.458              
   700.000                -19.742                  0.229                  0.362              
   650.000                -24.194                  0.126                  0.297              
   600.000                -29.103                  0.067                  0.254              
   550.000                -34.487                  0.026                  0.224              
   500.000                -40.516                  0.019                  0.247              
   450.000                -47.182                  0.017                  0.339              
   400.000                -54.500                  0.014                  0.493              
   350.000                -62.592                  0.014                  0.751              
   300.000                -71.191                  0.005                  0.838              
   250.000                -74.906                  0.003                  0.902              
   200.000                -73.471                  0.001                  0.314              
   150.000                -74.015                  0.001                  0.251              
   100.000                -72.170                  0.001                  0.109              
    80.000                -68.731                  0.001                  0.031              
    60.000                -60.999                  0.001                  0.009              
    40.000                -50.722                  0.001                  0.002              
    30.000                -42.465                  0.001                  0.001              
    25.000                -26.085                  0.001                  0.000              
