 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.446                  3.584                  0.640              
   950.000                  1.362                  3.405                  0.808              
   900.000                 -2.355                  2.561                  0.751              
   850.000                 -5.796                  1.747                  0.681              
   800.000                 -9.318                  1.141                  0.559              
   750.000                -13.019                  0.705                  0.410              
   700.000                -17.025                  0.392                  0.295              
   650.000                -21.373                  0.201                  0.230              
   600.000                -26.198                  0.103                  0.197              
   550.000                -31.626                  0.060                  0.190              
   500.000                -37.736                  0.045                  0.235              
   450.000                -44.406                  0.035                  0.413              
   400.000                -51.683                  0.021                  0.705              
   350.000                -59.743                  0.015                  0.780              
   300.000                -68.629                  0.007                  1.006              
   250.000                -74.091                  0.003                  0.999              
   200.000                -72.665                  0.001                  0.178              
   150.000                -73.671                  0.001                  0.152              
   100.000                -72.796                  0.001                  0.094              
    80.000                -70.254                  0.001                  0.055              
    60.000                -63.844                  0.001                  0.019              
    40.000                -55.253                  0.001                  0.005              
    30.000                -48.845                  0.001                  0.002              
    25.000                -37.527                  0.001                  0.000              
