 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.005                  2.993                  0.654              
   950.000                 -1.092                  2.834                  0.830              
   900.000                 -4.875                  2.011                  0.739              
   850.000                 -8.429                  1.339                  0.655              
   800.000                -12.075                  0.841                  0.552              
   750.000                -15.850                  0.468                  0.426              
   700.000                -19.889                  0.251                  0.321              
   650.000                -24.365                  0.123                  0.254              
   600.000                -29.233                  0.056                  0.212              
   550.000                -34.603                  0.025                  0.178              
   500.000                -40.646                  0.020                  0.206              
   450.000                -47.310                  0.017                  0.302              
   400.000                -54.625                  0.014                  0.473              
   350.000                -62.709                  0.013                  0.826              
   300.000                -71.294                  0.004                  0.898              
   250.000                -74.964                  0.003                  0.948              
   200.000                -73.588                  0.001                  0.281              
   150.000                -74.142                  0.001                  0.197              
   100.000                -72.274                  0.001                  0.078              
    80.000                -68.799                  0.001                  0.034              
    60.000                -61.047                  0.001                  0.009              
    40.000                -50.757                  0.001                  0.002              
    30.000                -42.487                  0.001                  0.001              
    25.000                -26.080                  0.001                  0.000              
