  N levels =   24          CBMF=    21.069     SST=    7.81 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.659       3.356709     0.048    0.00       0.964
    950.0     0.572       3.182828     0.051    0.00       1.357
    900.0    -3.267       2.372926     0.053    0.00       1.395
    850.0    -6.831       1.643977     0.056    0.00       1.503
    800.0   -10.445       1.037709     0.057    0.00       1.639
    750.0   -14.120       0.510308     0.059    0.00       1.611
    700.0   -17.958       0.242258     0.060    0.00       1.492
    650.0   -22.344       0.134734     0.061    0.00       1.319
    600.0   -27.214       0.063793     0.063    0.00       1.107
    550.0   -32.553       0.025711     0.066    0.00       0.809
    500.0   -38.548       0.018299     0.069    0.00       0.642
    450.0   -45.183       0.017109     0.073    0.00       0.633
    400.0   -52.495       0.016167     0.077    0.00       0.487
    350.0   -60.673       0.017489     0.085    0.00       0.414
    300.0   -69.655       0.005714     0.096    0.00       0.147
    250.0   -74.261       0.003406     0.117    0.00       0.026
    200.0   -73.050       0.001000     0.153    0.00       0.013
    150.0   -74.087       0.001000     0.202    0.00       0.002
    100.0   -73.148       0.001000     0.405    0.00       0.000
     80.0   -70.563       0.001000     0.755    0.00      -0.004
     60.0   -64.119       0.001000     2.042    0.00      -0.015
     40.0   -55.469       0.001000     5.238    0.00      -0.029
     30.0   -48.984       0.001000     8.440    0.00      -0.040
     25.0   -37.493       0.001000    10.124    0.00      -0.060
