 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.659                  3.357                  0.634              
   950.000                  0.572                  3.183                  0.801              
   900.000                 -3.267                  2.373                  0.743              
   850.000                 -6.831                  1.644                  0.664              
   800.000                -10.445                  1.038                  0.546              
   750.000                -14.120                  0.510                  0.390              
   700.000                -17.958                  0.242                  0.274              
   650.000                -22.344                  0.135                  0.204              
   600.000                -27.214                  0.064                  0.167              
   550.000                -32.553                  0.026                  0.150              
   500.000                -38.548                  0.018                  0.183              
   450.000                -45.183                  0.017                  0.326              
   400.000                -52.495                  0.016                  0.565              
   350.000                -60.673                  0.017                  0.764              
   300.000                -69.655                  0.006                  1.008              
   250.000                -74.261                  0.003                  1.000              
   200.000                -73.050                  0.001                  0.176              
   150.000                -74.087                  0.001                  0.152              
   100.000                -73.148                  0.001                  0.092              
    80.000                -70.563                  0.001                  0.052              
    60.000                -64.119                  0.001                  0.016              
    40.000                -55.469                  0.001                  0.004              
    30.000                -48.984                  0.001                  0.001              
    25.000                -37.493                  0.001                  0.000              
