  N levels =   24          CBMF=    21.332     SST=    6.61 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.149       3.032245     0.048    0.00       0.993
    950.0    -0.949       2.873441     0.051    0.00       1.434
    900.0    -4.716       2.049521     0.053    0.00       1.449
    850.0    -8.263       1.366966     0.056    0.00       1.517
    800.0   -11.909       0.860282     0.057    0.00       1.618
    750.0   -15.695       0.451268     0.059    0.00       1.595
    700.0   -19.666       0.232076     0.060    0.00       1.490
    650.0   -24.119       0.128318     0.061    0.00       1.336
    600.0   -29.024       0.068486     0.063    0.00       1.145
    550.0   -34.407       0.026253     0.066    0.00       0.811
    500.0   -40.433       0.019691     0.069    0.00       0.664
    450.0   -47.099       0.016810     0.073    0.00       0.634
    400.0   -54.415       0.014350     0.077    0.00       0.503
    350.0   -62.507       0.013485     0.085    0.00       0.450
    300.0   -71.120       0.004596     0.096    0.00       0.177
    250.0   -74.865       0.003102     0.117    0.00       0.056
    200.0   -73.369       0.001000     0.153    0.00       0.028
    150.0   -73.889       0.001000     0.202    0.00       0.002
    100.0   -72.097       0.001000     0.405    0.00      -0.003
     80.0   -68.660       0.001000     0.755    0.00      -0.011
     60.0   -60.950       0.001000     2.042    0.00      -0.030
     40.0   -50.693       0.001000     5.238    0.00      -0.056
     30.0   -42.448       0.001000     8.440    0.00      -0.077
     25.0   -26.089       0.001000    10.124    0.00      -0.118
