  N levels =   24          CBMF=    14.119     SST=   15.29 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    12.419       6.331239     0.048    0.00       1.788
    950.0     8.295       6.127282     0.051    0.00       1.768
    900.0     5.232       4.450710     0.053    0.00       1.785
    850.0     1.835       3.366970     0.056    0.00       1.606
    800.0    -1.534       2.392334     0.057    0.00       1.575
    750.0    -4.550       1.453208     0.059    0.00       1.560
    700.0    -7.934       0.859024     0.060    0.00       1.553
    650.0   -11.733       0.499816     0.061    0.00       1.525
    600.0   -16.117       0.305948     0.063    0.00       1.468
    550.0   -21.242       0.218727     0.066    0.00       1.403
    500.0   -27.186       0.195491     0.069    0.00       1.418
    450.0   -33.895       0.160628     0.073    0.00       1.558
    400.0   -41.298       0.098369     0.077    0.00       1.559
    350.0   -49.597       0.070764     0.085    0.00       1.378
    300.0   -58.908       0.022876     0.096    0.00       1.070
    250.0   -69.253       0.007256     0.117    0.00       0.824
    200.0   -68.541       0.001000     0.153    0.00       0.415
    150.0   -68.479       0.001000     0.202    0.00       0.077
    100.0   -66.887       0.001000     0.405    0.00      -0.042
     80.0   -63.977       0.001000     0.755    0.00      -0.061
     60.0   -56.802       0.001000     2.042    0.00      -0.109
     40.0   -47.388       0.001000     5.238    0.00      -0.172
     30.0   -40.307       0.001000     8.440    0.00      -0.219
     25.0   -26.632       0.001000    10.124    0.00      -0.310
