 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  7.755                  4.309                  0.720              
   950.000                  3.662                  4.145                  0.899              
   900.000                  0.188                  3.055                  0.753              
   850.000                 -3.355                  2.241                  0.699              
   800.000                 -6.719                  1.487                  0.612              
   750.000                -10.239                  0.942                  0.509              
   700.000                -14.066                  0.562                  0.426              
   650.000                -18.276                  0.325                  0.364              
   600.000                -23.010                  0.187                  0.321              
   550.000                -28.401                  0.119                  0.303              
   500.000                -34.542                  0.090                  0.326              
   450.000                -41.259                  0.062                  0.417              
   400.000                -48.566                  0.032                  0.507              
   350.000                -56.716                  0.020                  0.594              
   300.000                -65.763                  0.010                  0.744              
   250.000                -72.866                  0.004                  0.912              
   200.000                -69.724                  0.001                  0.481              
   150.000                -70.074                  0.001                  0.182              
   100.000                -68.708                  0.001                  0.052              
    80.000                -65.688                  0.001                  0.031              
    60.000                -58.450                  0.001                  0.011              
    40.000                -48.813                  0.001                  0.003              
    30.000                -41.270                  0.001                  0.001              
    25.000                -26.393                  0.001                  0.000              
