 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.609                  3.339                  0.626              
   950.000                  0.521                  3.165                  0.792              
   900.000                 -3.328                  2.356                  0.739              
   850.000                 -6.892                  1.630                  0.657              
   800.000                -10.497                  1.026                  0.539              
   750.000                -14.157                  0.511                  0.380              
   700.000                -18.024                  0.274                  0.265              
   650.000                -22.462                  0.125                  0.193              
   600.000                -27.240                  0.065                  0.157              
   550.000                -32.579                  0.034                  0.133              
   500.000                -38.572                  0.019                  0.158              
   450.000                -45.218                  0.019                  0.283              
   400.000                -52.582                  0.021                  0.506              
   350.000                -60.795                  0.017                  0.784              
   300.000                -69.723                  0.006                  1.003              
   250.000                -74.292                  0.003                  0.999              
   200.000                -73.114                  0.001                  0.186              
   150.000                -74.145                  0.001                  0.161              
   100.000                -73.190                  0.001                  0.096              
    80.000                -70.595                  0.001                  0.053              
    60.000                -64.144                  0.001                  0.016              
    40.000                -55.487                  0.001                  0.004              
    30.000                -48.995                  0.001                  0.001              
    25.000                -37.490                  0.001                  0.000              
