  N levels =   24          CBMF=    21.520     SST=    6.49 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.005       2.993612     0.048    0.00       1.149
    950.0    -1.092       2.834147     0.051    0.00       1.374
    900.0    -4.875       2.011852     0.053    0.00       1.512
    850.0    -8.431       1.341068     0.056    0.00       1.535
    800.0   -12.081       0.841676     0.057    0.00       1.625
    750.0   -15.853       0.460012     0.059    0.00       1.620
    700.0   -19.874       0.245328     0.060    0.00       1.551
    650.0   -24.351       0.125610     0.061    0.00       1.442
    600.0   -29.237       0.058815     0.063    0.00       1.294
    550.0   -34.607       0.025368     0.066    0.00       1.001
    500.0   -40.647       0.019643     0.069    0.00       0.897
    450.0   -47.311       0.016653     0.073    0.00       0.886
    400.0   -54.625       0.014196     0.077    0.00       0.819
    350.0   -62.710       0.013396     0.085    0.00       0.805
    300.0   -71.295       0.004480     0.096    0.00       0.540
    250.0   -74.964       0.003054     0.117    0.00       0.464
    200.0   -73.588       0.001000     0.153    0.00       0.318
    150.0   -74.142       0.001000     0.202    0.00       0.224
    100.0   -72.274       0.001000     0.405    0.00       0.068
     80.0   -68.799       0.001000     0.755    0.00      -0.003
     60.0   -61.047       0.001000     2.042    0.00      -0.013
     40.0   -50.757       0.001000     5.238    0.00      -0.024
     30.0   -42.487       0.001000     8.440    0.00      -0.034
     25.0   -26.080       0.001000    10.124    0.00      -0.053
