  N levels =   24          CBMF=    17.364     SST=   10.86 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.849       4.364686     0.048    0.00       1.264
    950.0     3.753       4.205361     0.051    0.00       1.530
    900.0     0.244       3.154384     0.053    0.00       1.480
    850.0    -3.393       2.378835     0.056    0.00       1.487
    800.0    -6.835       1.510249     0.057    0.00       1.586
    750.0   -10.286       0.827940     0.059    0.00       1.586
    700.0   -14.074       0.425709     0.060    0.00       1.490
    650.0   -18.304       0.210822     0.061    0.00       1.332
    600.0   -23.027       0.104198     0.063    0.00       1.148
    550.0   -28.303       0.054637     0.066    0.00       0.977
    500.0   -34.192       0.032507     0.069    0.00       0.925
    450.0   -40.760       0.023407     0.073    0.00       0.950
    400.0   -48.089       0.019013     0.077    0.00       0.850
    350.0   -56.272       0.016860     0.085    0.00       0.668
    300.0   -65.420       0.010660     0.096    0.00       0.504
    250.0   -73.087       0.004084     0.117    0.00       0.196
    200.0   -70.419       0.001000     0.153    0.00       0.072
    150.0   -71.693       0.001000     0.202    0.00      -0.015
    100.0   -70.847       0.001000     0.405    0.00      -0.023
     80.0   -67.812       0.001000     0.755    0.00      -0.053
     60.0   -59.980       0.001000     2.042    0.00      -0.132
     40.0   -49.644       0.001000     5.238    0.00      -0.235
     30.0   -41.655       0.001000     8.440    0.00      -0.315
     25.0   -26.244       0.001000    10.124    0.00      -0.469
