 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.974                  2.985                  0.623              
   950.000                 -1.124                  2.825                  0.795              
   900.000                 -4.910                  2.009                  0.729              
   850.000                 -8.464                  1.343                  0.633              
   800.000                -12.119                  0.853                  0.522              
   750.000                -15.917                  0.472                  0.383              
   700.000                -19.961                  0.224                  0.269              
   650.000                -24.366                  0.106                  0.202              
   600.000                -29.231                  0.058                  0.166              
   550.000                -34.632                  0.025                  0.130              
   500.000                -40.674                  0.019                  0.167              
   450.000                -47.339                  0.016                  0.271              
   400.000                -54.656                  0.014                  0.486              
   350.000                -62.742                  0.013                  0.966              
   300.000                -71.327                  0.004                  1.000              
   250.000                -74.968                  0.003                  1.000              
   200.000                -73.596                  0.001                  0.203              
   150.000                -74.151                  0.001                  0.170              
   100.000                -72.282                  0.001                  0.090              
    80.000                -68.806                  0.001                  0.046              
    60.000                -61.054                  0.001                  0.013              
    40.000                -50.761                  0.001                  0.003              
    30.000                -42.488                  0.001                  0.001              
    25.000                -26.065                  0.001                  0.000              
