  N levels =   24          CBMF=     9.353     SST=   32.63 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    30.356      21.906687     0.048    0.00       1.952
    950.0    26.088      21.627245     0.051    0.00       1.015
    900.0    24.570      17.924488     0.053    0.00       1.793
    850.0    22.084      15.676208     0.056    0.00       1.709
    800.0    19.798      13.746736     0.057    0.00       1.844
    750.0    17.337      12.084241     0.059    0.00       1.875
    700.0    14.690      10.553281     0.060    0.00       1.880
    650.0    11.802       9.099662     0.061    0.00       1.864
    600.0     8.617       7.681323     0.063    0.00       1.857
    550.0     5.085       6.268131     0.066    0.00       1.897
    500.0     1.335       4.589397     0.069    0.00       2.006
    450.0    -3.349       3.293255     0.073    0.00       2.111
    400.0    -8.188       2.185716     0.077    0.00       2.235
    350.0   -13.982       1.264697     0.085    0.00       2.360
    300.0   -21.180       0.502534     0.096    0.00       2.610
    250.0   -30.779       0.271916     0.117    0.00       2.075
    200.0   -43.153       0.121177     0.153    0.00       1.754
    150.0   -59.514       0.047968     0.202    0.00       1.386
    100.0   -73.104       0.006022     0.405    0.00       0.198
     80.0   -65.677       0.001000     0.755    0.00      -0.149
     60.0   -57.343       0.001000     2.042    0.00      -0.316
     40.0   -47.956       0.001000     5.238    0.00      -0.504
     30.0   -40.548       0.001000     8.440    0.00      -0.652
     25.0   -26.909       0.001000    10.124    0.00      -0.925
