 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 30.356                 21.907                  0.793              
   950.000                 26.088                 21.627                  0.974              
   900.000                 24.570                 17.924                  0.842              
   850.000                 22.084                 15.676                  0.820              
   800.000                 19.798                 13.747                  0.785              
   750.000                 17.337                 12.084                  0.755              
   700.000                 14.690                 10.553                  0.725              
   650.000                 11.802                  9.100                  0.695              
   600.000                  8.617                  7.681                  0.668              
   550.000                  5.085                  6.268                  0.644              
   500.000                  1.335                  4.589                  0.612              
   450.000                 -3.349                  3.293                  0.567              
   400.000                 -8.188                  2.186                  0.520              
   350.000                -13.982                  1.265                  0.460              
   300.000                -21.180                  0.503                  0.414              
   250.000                -30.779                  0.272                  0.268              
   200.000                -43.153                  0.121                  0.378              
   150.000                -59.514                  0.048                  0.967              
   100.000                -73.104                  0.006                  0.916              
    80.000                -65.677                  0.001                  0.046              
    60.000                -57.343                  0.001                  0.019              
    40.000                -47.956                  0.001                  0.007              
    30.000                -40.548                  0.001                  0.004              
    25.000                -26.909                  0.001                  0.001              
