 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  7.194                  4.172                  0.669              
   950.000                  3.103                  3.989                  0.842              
   900.000                 -0.537                  3.165                  0.734              
   850.000                 -3.992                  2.255                  0.684              
   800.000                 -7.513                  1.479                  0.576              
   750.000                -11.119                  0.802                  0.435              
   700.000                -14.876                  0.376                  0.326              
   650.000                -19.129                  0.176                  0.258              
   600.000                -23.870                  0.084                  0.224              
   550.000                -29.169                  0.045                  0.224              
   500.000                -35.078                  0.028                  0.278              
   450.000                -41.657                  0.021                  0.451              
   400.000                -48.978                  0.017                  0.676              
   350.000                -57.144                  0.016                  0.778              
   300.000                -66.275                  0.009                  1.032              
   250.000                -73.400                  0.004                  1.000              
   200.000                -71.202                  0.001                  0.159              
   150.000                -72.288                  0.001                  0.128              
   100.000                -71.750                  0.001                  0.087              
    80.000                -69.379                  0.001                  0.055              
    60.000                -63.046                  0.001                  0.020              
    40.000                -54.628                  0.001                  0.006              
    30.000                -48.445                  0.001                  0.002              
    25.000                -37.625                  0.001                  0.001              
