  N levels =   24          CBMF=    21.506     SST=    6.51 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.034       3.000453     0.048    0.00       1.164
    950.0    -1.063       2.841011     0.051    0.00       1.478
    900.0    -4.842       2.018584     0.053    0.00       1.545
    850.0    -8.391       1.343624     0.056    0.00       1.555
    800.0   -12.033       0.848147     0.057    0.00       1.627
    750.0   -15.821       0.484026     0.059    0.00       1.608
    700.0   -19.885       0.242130     0.060    0.00       1.526
    650.0   -24.318       0.114132     0.061    0.00       1.410
    600.0   -29.174       0.053555     0.063    0.00       1.254
    550.0   -34.553       0.025181     0.066    0.00       0.965
    500.0   -40.601       0.019675     0.069    0.00       0.861
    450.0   -47.266       0.016714     0.073    0.00       0.858
    400.0   -54.582       0.014270     0.077    0.00       0.780
    350.0   -62.669       0.013481     0.085    0.00       0.736
    300.0   -71.260       0.004501     0.096    0.00       0.444
    250.0   -74.950       0.003061     0.117    0.00       0.321
    200.0   -73.571       0.001000     0.153    0.00       0.193
    150.0   -74.126       0.001000     0.202    0.00       0.096
    100.0   -72.261       0.001000     0.405    0.00       0.004
     80.0   -68.787       0.001000     0.755    0.00      -0.006
     60.0   -61.037       0.001000     2.042    0.00      -0.017
     40.0   -50.748       0.001000     5.238    0.00      -0.032
     30.0   -42.481       0.001000     8.440    0.00      -0.043
     25.0   -26.081       0.001000    10.124    0.00      -0.068
