  N levels =   24          CBMF=    14.174     SST=   15.16 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    12.386       6.196631     0.048    0.00       1.163
    950.0     8.260       6.000706     0.051    0.00       1.298
    900.0     5.098       4.422320     0.053    0.00       1.277
    850.0     1.635       3.307631     0.056    0.00       1.282
    800.0    -1.801       2.304427     0.057    0.00       1.429
    750.0    -4.863       1.329742     0.059    0.00       1.550
    700.0    -8.242       0.728707     0.060    0.00       1.558
    650.0   -12.006       0.384254     0.061    0.00       1.435
    600.0   -16.339       0.209110     0.063    0.00       1.216
    550.0   -21.410       0.132639     0.066    0.00       0.989
    500.0   -27.303       0.106170     0.069    0.00       0.838
    450.0   -34.025       0.100383     0.073    0.00       0.863
    400.0   -41.523       0.099037     0.077    0.00       0.884
    350.0   -49.851       0.060103     0.085    0.00       0.729
    300.0   -59.166       0.021700     0.096    0.00       0.550
    250.0   -69.498       0.007029     0.117    0.00       0.150
    200.0   -66.035       0.001000     0.153    0.00       0.012
    150.0   -67.372       0.001000     0.202    0.00      -0.029
    100.0   -68.728       0.001000     0.405    0.00      -0.022
     80.0   -68.834       0.001000     0.755    0.00      -0.022
     60.0   -66.787       0.001000     2.042    0.00      -0.032
     40.0   -64.543       0.001000     5.238    0.00      -0.043
     30.0   -65.115       0.001000     8.440    0.00      -0.040
     25.0   -70.172       0.001000    10.124    0.00      -0.014
