 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  7.232                  4.178                  0.648              
   950.000                  3.143                  3.992                  0.817              
   900.000                 -0.458                  3.141                  0.759              
   850.000                 -3.847                  2.199                  0.684              
   800.000                 -7.325                  1.447                  0.560              
   750.000                -10.926                  0.833                  0.407              
   700.000                -14.710                  0.434                  0.286              
   650.000                -18.993                  0.228                  0.212              
   600.000                -23.850                  0.126                  0.173              
   550.000                -29.311                  0.076                  0.162              
   500.000                -35.352                  0.049                  0.206              
   450.000                -41.939                  0.031                  0.383              
   400.000                -49.180                  0.019                  0.627              
   350.000                -57.314                  0.014                  0.666              
   300.000                -66.379                  0.009                  0.997              
   250.000                -73.478                  0.004                  0.999              
   200.000                -71.760                  0.001                  0.154              
   150.000                -72.992                  0.001                  0.136              
   100.000                -72.915                  0.001                  0.092              
    80.000                -71.254                  0.001                  0.058              
    60.000                -66.146                  0.001                  0.021              
    40.000                -59.243                  0.001                  0.006              
    30.000                -54.703                  0.001                  0.002              
    25.000                -48.182                  0.001                  0.001              
