  N levels =   24          CBMF=    18.103     SST=   10.03 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.232       4.177662     0.048    0.00       1.020
    950.0     3.143       3.991707     0.051    0.00       1.301
    900.0    -0.458       3.141059     0.053    0.00       1.364
    850.0    -3.847       2.198652     0.056    0.00       1.464
    800.0    -7.325       1.446686     0.057    0.00       1.612
    750.0   -10.926       0.833063     0.059    0.00       1.617
    700.0   -14.710       0.433571     0.060    0.00       1.490
    650.0   -18.993       0.227935     0.061    0.00       1.312
    600.0   -23.850       0.125872     0.063    0.00       1.085
    550.0   -29.311       0.075792     0.066    0.00       0.846
    500.0   -35.352       0.048660     0.069    0.00       0.730
    450.0   -41.939       0.030677     0.073    0.00       0.722
    400.0   -49.180       0.018859     0.077    0.00       0.593
    350.0   -57.314       0.014408     0.085    0.00       0.468
    300.0   -66.379       0.009373     0.096    0.00       0.230
    250.0   -73.478       0.003848     0.117    0.00       0.005
    200.0   -71.760       0.001000     0.153    0.00       0.009
    150.0   -72.992       0.001000     0.202    0.00      -0.000
    100.0   -72.915       0.001000     0.405    0.00      -0.000
     80.0   -71.254       0.001000     0.755    0.00      -0.002
     60.0   -66.146       0.001000     2.042    0.00      -0.007
     40.0   -59.243       0.001000     5.238    0.00      -0.015
     30.0   -54.703       0.001000     8.440    0.00      -0.020
     25.0   -48.182       0.001000    10.124    0.00      -0.029
