 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  8.992                  4.807                  0.720              
   950.000                  4.894                  4.632                  0.900              
   900.000                  1.528                  3.407                  0.749              
   850.000                 -1.993                  2.574                  0.692              
   800.000                 -5.291                  1.740                  0.607              
   750.000                 -8.730                  1.083                  0.505              
   700.000                -12.411                  0.640                  0.419              
   650.000                -16.560                  0.378                  0.352              
   600.000                -21.288                  0.226                  0.303              
   550.000                -26.695                  0.141                  0.281              
   500.000                -32.785                  0.092                  0.312              
   450.000                -39.414                  0.054                  0.402              
   400.000                -46.706                  0.030                  0.510              
   350.000                -54.889                  0.020                  0.644              
   300.000                -64.070                  0.013                  0.808              
   250.000                -72.177                  0.005                  1.043              
   200.000                -69.310                  0.001                  0.441              
   150.000                -69.737                  0.001                  0.118              
   100.000                -68.505                  0.001                  0.058              
    80.000                -65.523                  0.001                  0.037              
    60.000                -58.189                  0.001                  0.013              
    40.000                -48.518                  0.001                  0.004              
    30.000                -41.059                  0.001                  0.002              
    25.000                -26.445                  0.001                  0.000              
